transit_timestamp,station_complex,fare_class_category,ridership,transfers
4/10/26 5:00,23 St-Baruch College (6),OMNY - Other,3,0
4/10/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,40,16
4/10/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,1
4/10/26 4:00,23 St-Baruch College (6),OMNY - Students,3,0
4/10/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,9,0
4/10/26 4:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/10/26 3:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/10/26 3:00,23 St-Baruch College (6),OMNY - Other,2,0
4/10/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/10/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,20,0
4/10/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,22,2
4/10/26 2:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
4/10/26 2:00,23 St-Baruch College (6),OMNY - Other,1,0
4/10/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,39,0
4/10/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
4/10/26 1:00,23 St-Baruch College (6),OMNY - Other,1,0
4/10/26 1:00,23 St-Baruch College (6),OMNY - Students,3,0
4/10/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,4,0
4/10/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,142,0
4/10/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,11,0
4/10/26 0:00,23 St-Baruch College (6),OMNY - Students,4,0
4/10/26 0:00,23 St-Baruch College (6),OMNY - Other,2,0
4/9/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,316,8
4/9/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,17,1
4/9/26 23:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,20,0
4/9/26 23:00,23 St-Baruch College (6),Metrocard - Other,3,0
4/9/26 23:00,23 St-Baruch College (6),OMNY - Other,3,0
4/9/26 23:00,23 St-Baruch College (6),OMNY - Students,12,0
4/9/26 22:00,23 St-Baruch College (6),OMNY - Other,9,0
4/9/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,27,1
4/9/26 22:00,23 St-Baruch College (6),OMNY - Students,13,0
4/9/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,27,1
4/9/26 22:00,23 St-Baruch College (6),Metrocard - Other,2,0
4/9/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,390,3
4/9/26 22:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
4/9/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,28,0
4/9/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,22,2
4/9/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,529,4
4/9/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/9/26 21:00,23 St-Baruch College (6),OMNY - Other,5,0
4/9/26 21:00,23 St-Baruch College (6),OMNY - Students,13,1
4/9/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 21:00,23 St-Baruch College (6),Metrocard - Other,4,0
4/9/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,789,11
4/9/26 20:00,23 St-Baruch College (6),Metrocard - Other,4,0
4/9/26 20:00,23 St-Baruch College (6),OMNY - Students,25,1
4/9/26 20:00,23 St-Baruch College (6),OMNY - Other,15,0
4/9/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,48,6
4/9/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,30,1
4/9/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,"1,096",28
4/9/26 19:00,23 St-Baruch College (6),OMNY - Other,16,0
4/9/26 19:00,23 St-Baruch College (6),OMNY - Students,25,0
4/9/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,37,1
4/9/26 19:00,23 St-Baruch College (6),Metrocard - Other,8,0
4/9/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,45,4
4/9/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/9/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,76,9
4/9/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 18:00,23 St-Baruch College (6),Metrocard - Other,7,0
4/9/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"1,626",51
4/9/26 18:00,23 St-Baruch College (6),OMNY - Other,19,0
4/9/26 18:00,23 St-Baruch College (6),OMNY - Students,33,2
4/9/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,40,3
4/9/26 17:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/9/26 17:00,23 St-Baruch College (6),OMNY - Other,15,0
4/9/26 17:00,23 St-Baruch College (6),OMNY - Students,46,1
4/9/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"2,145",42
4/9/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
4/9/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,92,11
4/9/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,75,2
4/9/26 16:00,23 St-Baruch College (6),OMNY - Other,25,0
4/9/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,103,16
4/9/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/9/26 16:00,23 St-Baruch College (6),Metrocard - Other,8,0
4/9/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,69,4
4/9/26 16:00,23 St-Baruch College (6),OMNY - Students,88,2
4/9/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
4/9/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"1,712",50
4/9/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,85,7
4/9/26 15:00,23 St-Baruch College (6),OMNY - Other,17,0
4/9/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,71,1
4/9/26 15:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
4/9/26 15:00,23 St-Baruch College (6),Metrocard - Other,6,0
4/9/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,"1,251",27
4/9/26 15:00,23 St-Baruch College (6),OMNY - Students,117,1
4/9/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/9/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,871,19
4/9/26 14:00,23 St-Baruch College (6),OMNY - Other,14,0
4/9/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,92,5
4/9/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,39,2
4/9/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 14:00,23 St-Baruch College (6),OMNY - Students,58,1
4/9/26 14:00,23 St-Baruch College (6),Metrocard - Other,5,0
4/9/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,742,30
4/9/26 13:00,23 St-Baruch College (6),OMNY - Students,30,2
4/9/26 13:00,23 St-Baruch College (6),OMNY - Other,15,0
4/9/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,76,12
4/9/26 13:00,23 St-Baruch College (6),Metrocard - Other,4,1
4/9/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,32,5
4/9/26 12:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/9/26 12:00,23 St-Baruch College (6),OMNY - Other,6,0
4/9/26 12:00,23 St-Baruch College (6),OMNY - Students,22,2
4/9/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,676,13
4/9/26 12:00,23 St-Baruch College (6),Metrocard - Other,3,0
4/9/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,40,3
4/9/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,73,10
4/9/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,58,6
4/9/26 11:00,23 St-Baruch College (6),OMNY - Students,26,1
4/9/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
4/9/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,615,19
4/9/26 11:00,23 St-Baruch College (6),OMNY - Other,9,0
4/9/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,32,1
4/9/26 10:00,23 St-Baruch College (6),OMNY - Students,16,1
4/9/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,14,0
4/9/26 10:00,23 St-Baruch College (6),OMNY - Other,11,0
4/9/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,56,7
4/9/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,645,29
4/9/26 9:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/9/26 9:00,23 St-Baruch College (6),OMNY - Students,14,1
4/9/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,"1,010",58
4/9/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,47,7
4/9/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 9:00,23 St-Baruch College (6),OMNY - Other,6,0
4/9/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,14,2
4/9/26 8:00,23 St-Baruch College (6),OMNY - Other,8,0
4/9/26 8:00,23 St-Baruch College (6),Metrocard - Other,1,0
4/9/26 8:00,23 St-Baruch College (6),OMNY - Students,25,1
4/9/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,39,6
4/9/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,20,2
4/9/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,"1,355",90
4/9/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
4/9/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,23,4
4/9/26 7:00,23 St-Baruch College (6),OMNY - Students,35,6
4/9/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,11,1
